num,reg,pos,loc,reg,pos,loc,reg,pos,loc,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
11,r0,18, 1062383,"  1035ec:	e54b301d 	strb	r3, [fp, #-29]	; 0xffffffe3
",r0,12, 1062383,"  1035ec:	e54b301d 	strb	r3, [fp, #-29]	; 0xffffffe3
",r1,17, 1062383,"  1035ec:	e54b301d 	strb	r3, [fp, #-29]	; 0xffffffe3
",benign, 689, 355, 3801, 2, 2907, 847, 1, 340, 505, 11, 219, 45700, 294, 3, 241, 4595, 11596, 409, 10, 32625, 8292, 11561, 0, 0, 26, 3169, 3142, 3827, 36, 0, 0, 19, 24, 127, 2, 45826, 37581, 41124, 1, 0, 0, 317
12,r2,4, 1067963,"  104bb8:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",r3,13, 1067963,"  104bb8:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",r2,29, 1067963,"  104bb8:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",SDC, 773, 350, 3844, 2, 2960, 872, 1, 324, 503, 13, 228, 45204, 293, 3, 234, 4555, 11215, 420, 14, 32329, 8078, 11745, 0, 0, 26, 3171, 3183, 3922, 34, 0, 0, 19, 23, 136, 2, 45640, 37616, 41170, 1, 0, 0, 316
13,r1,21, 1081587,"  1080f0:	e50b3024 	str	r3, [fp, #-36]	; 0xffffffdc
",r2,18, 1081587,"  1080f0:	e50b3024 	str	r3, [fp, #-36]	; 0xffffffdc
",r2,12, 1081587,"  1080f0:	e50b3024 	str	r3, [fp, #-36]	; 0xffffffdc
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,r3,28, 1064552,"  103e68:	e2823004 	add	r3, r2, #4
",r2,4, 1064552,"  103e68:	e2823004 	add	r3, r2, #4
",r1,16, 1064552,"  103e68:	e2823004 	add	r3, r2, #4
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,r0,4, 1067868,"  104b5c:	e50b3024 	str	r3, [fp, #-36]	; 0xffffffdc
",r2,8, 1067868,"  104b5c:	e50b3024 	str	r3, [fp, #-36]	; 0xffffffdc
",r3,13, 1067868,"  104b5c:	e50b3024 	str	r3, [fp, #-36]	; 0xffffffdc
",SDC, 615, 229, 3896, 4, 2994, 869, 1, 324, 504, 13, 233, 44382, 293, 3, 240, 4817, 10974, 418, 14, 30838, 7042, 11625, 0, 0, 26, 3199, 3160, 3927, 37, 0, 0, 19, 23, 137, 4, 45098, 35913, 39539, 1, 0, 0, 316
16,r0,13, 1069364,"  105134:	e6ef3073 	uxtb	r3, r3
",r0,26, 1069364,"  105134:	e6ef3073 	uxtb	r3, r3
",r1,7, 1069364,"  105134:	e6ef3073 	uxtb	r3, r3
",SDC, 731, 350, 3847, 4, 2969, 869, 1, 324, 504, 13, 242, 44611, 293, 3, 236, 3998, 11363, 408, 14, 31132, 6989, 11642, 0, 0, 26, 3196, 3147, 3926, 34, 0, 0, 19, 23, 136, 4, 44965, 36275, 39859, 1, 0, 0, 317
17,r3,12, 1065211,"  1040f8:	e1a03823 	lsr	r3, r3, #16
",r0,16, 1065211,"  1040f8:	e1a03823 	lsr	r3, r3, #16
",r1,8, 1065211,"  1040f8:	e1a03823 	lsr	r3, r3, #16
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,r2,11, 1073907,"  1062f0:	e2800c02 	add	r0, r0, #512	; 0x200
",r3,1, 1073907,"  1062f0:	e2800c02 	add	r0, r0, #512	; 0x200
",r1,6, 1073907,"  1062f0:	e2800c02 	add	r0, r0, #512	; 0x200
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,r1,26, 1062400,"  103600:	e51b301c 	ldr	r3, [fp, #-28]	; 0xffffffe4
",r0,25, 1062400,"  103600:	e51b301c 	ldr	r3, [fp, #-28]	; 0xffffffe4
",r0,2, 1062400,"  103600:	e51b301c 	ldr	r3, [fp, #-28]	; 0xffffffe4
",benign, 514, 231, 3821, 4, 2949, 855, 1, 340, 504, 13, 218, 44157, 294, 3, 242, 4586, 10958, 409, 14, 31025, 6784, 11503, 0, 0, 26, 3180, 3130, 3830, 34, 0, 0, 19, 23, 350, 5, 44858, 35870, 39388, 1, 0, 0, 316
20,r1,3, 1079944,"  107a88:	e3403011 	movt	r3, #17
",r2,6, 1079944,"  107a88:	e3403011 	movt	r3, #17
",r1,16, 1079944,"  107a88:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,r2,12, 1078059,"  107328:	e6ef3073 	uxtb	r3, r3
",r2,4, 1078059,"  107328:	e6ef3073 	uxtb	r3, r3
",r1,27, 1078059,"  107328:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,r0,1, 1076689,"  106dd0:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r3,14, 1076689,"  106dd0:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r3,7, 1076689,"  106dd0:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,r3,13, 1067876,"  104b64:	e2833018 	add	r3, r3, #24
",r2,27, 1067876,"  104b64:	e2833018 	add	r3, r3, #24
",r0,23, 1067876,"  104b64:	e2833018 	add	r3, r3, #24
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,r3,31, 1075221,"  106814:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",r0,24, 1075221,"  106814:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",r2,15, 1075221,"  106814:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,r1,22, 1069785,"  1052d8:	e6ef3073 	uxtb	r3, r3
",r2,13, 1069785,"  1052d8:	e6ef3073 	uxtb	r3, r3
",r0,15, 1069785,"  1052d8:	e6ef3073 	uxtb	r3, r3
",SDC, 766, 227, 3893, 2, 2992, 870, 1, 324, 504, 13, 230, 45849, 293, 3, 230, 5306, 11352, 419, 14, 32091, 7921, 11755, 0, 0, 26, 3194, 3161, 3919, 35, 0, 0, 17, 21, 126, 2, 46425, 37710, 41255, 1, 0, 0, 317
26,r2,0, 1083129,"  1086f8:	e51b2024 	ldr	r2, [fp, #-36]	; 0xffffffdc
",r3,25, 1083129,"  1086f8:	e51b2024 	ldr	r2, [fp, #-36]	; 0xffffffdc
",r2,16, 1083129,"  1086f8:	e51b2024 	ldr	r2, [fp, #-36]	; 0xffffffdc
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,r0,24, 1067082,"  104848:	e1a00003 	mov	r0, r3
",r3,26, 1067082,"  104848:	e1a00003 	mov	r0, r3
",r1,2, 1067082,"  104848:	e1a00003 	mov	r0, r3
",SDC, 682, 229, 3900, 2, 3024, 879, 1, 325, 504, 12, 235, 45572, 293, 3, 242, 4567, 11185, 417, 13, 32862, 8469, 11878, 0, 0, 26, 3187, 3175, 3972, 35, 0, 0, 17, 21, 136, 2, 45805, 37415, 40875, 1, 0, 0, 316
28,r3,6, 1080136,"  107b48:	e0211003 	eor	r1, r1, r3
",r0,16, 1080136,"  107b48:	e0211003 	eor	r1, r1, r3
",r0,20, 1080136,"  107b48:	e0211003 	eor	r1, r1, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,r0,24, 1077072,"  106f50:	e6ef3073 	uxtb	r3, r3
",r2,12, 1077072,"  106f50:	e6ef3073 	uxtb	r3, r3
",r3,24, 1077072,"  106f50:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,r2,3, 1066560,"  104640:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r1,9, 1066560,"  104640:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r1,28, 1066560,"  104640:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",SDC, 569, 229, 3885, 4, 2993, 871, 1, 324, 503, 13, 235, 44438, 293, 3, 239, 4191, 11454, 409, 9, 31003, 6564, 11583, 0, 0, 26, 3235, 3250, 3921, 38, 0, 0, 19, 23, 127, 4, 44971, 36336, 40054, 1, 0, 0, 317
31,r1,18, 1068035,"  104c00:	e5932000 	ldr	r2, [r3]
",r2,9, 1068035,"  104c00:	e5932000 	ldr	r2, [r3]
",r3,13, 1068035,"  104c00:	e5932000 	ldr	r2, [r3]
",SDC, 778, 360, 3845, 2, 2963, 870, 1, 324, 503, 13, 231, 45833, 293, 3, 245, 4268, 11732, 418, 13, 32619, 8404, 11760, 0, 0, 26, 3165, 3192, 3921, 35, 0, 0, 19, 23, 137, 2, 46359, 37352, 40906, 1, 0, 0, 316
32,r0,11, 1080193,"  107b80:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r2,0, 1080193,"  107b80:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r0,25, 1080193,"  107b80:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,r0,3, 1068434,"  104d90:	e2800c02 	add	r0, r0, #512	; 0x200
",r1,14, 1068434,"  104d90:	e2800c02 	add	r0, r0, #512	; 0x200
",r3,21, 1068434,"  104d90:	e2800c02 	add	r0, r0, #512	; 0x200
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,r3,20, 1078681,"  107598:	e2800c03 	add	r0, r0, #768	; 0x300
",r2,12, 1078681,"  107598:	e2800c03 	add	r0, r0, #768	; 0x300
",r1,5, 1078681,"  107598:	e2800c03 	add	r0, r0, #768	; 0x300
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,r2,10, 1063851,"  103ba8:	e5933000 	ldr	r3, [r3]
",r2,11, 1063851,"  103ba8:	e5933000 	ldr	r3, [r3]
",r3,3, 1063851,"  103ba8:	e5933000 	ldr	r3, [r3]
",SDC, 622, 222, 3866, 3, 2989, 880, 1, 324, 503, 13, 231, 45471, 293, 3, 236, 3995, 11770, 517, 13, 32613, 7940, 11731, 0, 0, 26, 3160, 3167, 3905, 34, 0, 0, 19, 24, 219, 6, 46037, 37360, 40871, 2, 0, 0, 316
36,r2,6, 1066412,"  1045ac:	e0211003 	eor	r1, r1, r3
",r2,31, 1066412,"  1045ac:	e0211003 	eor	r1, r1, r3
",r3,24, 1066412,"  1045ac:	e0211003 	eor	r1, r1, r3
",SDC, 640, 355, 3866, 4, 2958, 865, 1, 324, 503, 13, 234, 44834, 293, 3, 238, 4447, 11092, 418, 13, 31991, 7288, 11638, 0, 0, 26, 3192, 3170, 3931, 37, 0, 0, 17, 21, 125, 4, 45627, 36652, 40211, 1, 0, 0, 316
37,r1,10, 1077173,"  106fb4:	e0233002 	eor	r3, r3, r2
",r2,24, 1077173,"  106fb4:	e0233002 	eor	r3, r3, r2
",r1,11, 1077173,"  106fb4:	e0233002 	eor	r3, r3, r2
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,r1,28, 1073957,"  106324:	e50b3024 	str	r3, [fp, #-36]	; 0xffffffdc
",r0,4, 1073957,"  106324:	e50b3024 	str	r3, [fp, #-36]	; 0xffffffdc
",r2,7, 1073957,"  106324:	e50b3024 	str	r3, [fp, #-36]	; 0xffffffdc
",benign, 894, 222, 3846, 2, 2962, 846, 1, 340, 505, 12, 222, 44803, 294, 3, 234, 4210, 11104, 409, 12, 31805, 7991, 11605, 0, 0, 26, 3160, 3176, 3827, 35, 0, 0, 17, 21, 125, 2, 45757, 37257, 40829, 1, 0, 0, 317
39,r3,26, 1079359,"  10783c:	e1a00003 	mov	r0, r3
",r1,28, 1079359,"  10783c:	e1a00003 	mov	r0, r3
",r0,7, 1079359,"  10783c:	e1a00003 	mov	r0, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,r0,5, 1069752,"  1052b8:	e1a00003 	mov	r0, r3
",r0,2, 1069752,"  1052b8:	e1a00003 	mov	r0, r3
",r2,13, 1069752,"  1052b8:	e1a00003 	mov	r0, r3
",SDC, 668, 226, 3893, 4, 3000, 874, 1, 324, 503, 12, 229, 44910, 293, 3, 239, 4214, 11862, 408, 10, 31672, 6907, 11628, 0, 0, 26, 3189, 3181, 3923, 35, 0, 0, 17, 21, 136, 4, 45178, 36393, 39971, 1, 0, 0, 317
41,r2,31, 1079918,"  107a6c:	e51b3008 	ldr	r3, [fp, #-8]
",r2,6, 1079918,"  107a6c:	e51b3008 	ldr	r3, [fp, #-8]
",r2,8, 1079918,"  107a6c:	e51b3008 	ldr	r3, [fp, #-8]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,r1,20, 1062664,"  103708:	e5832010 	str	r2, [r3, #16]
",r0,18, 1062664,"  103708:	e5832010 	str	r2, [r3, #16]
",r2,6, 1062664,"  103708:	e5832010 	str	r2, [r3, #16]
",SDC, 523, 222, 3885, 4, 2983, 877, 1, 324, 504, 13, 239, 44417, 293, 3, 234, 4432, 11282, 410, 13, 31152, 6856, 11629, 0, 0, 26, 3183, 3144, 3900, 37, 0, 0, 19, 23, 138, 5, 44814, 36065, 39551, 1, 0, 0, 317
43,r2,31, 1068385,"  104d60:	e1a00003 	mov	r0, r3
",r2,12, 1068385,"  104d60:	e1a00003 	mov	r0, r3
",r1,2, 1068385,"  104d60:	e1a00003 	mov	r0, r3
",SDC, 793, 358, 3867, 2, 2964, 864, 1, 324, 504, 13, 234, 45229, 293, 3, 238, 4891, 10603, 419, 11, 31981, 8060, 11735, 0, 0, 26, 3201, 3163, 3921, 37, 0, 0, 17, 21, 125, 2, 45454, 36792, 40388, 1, 0, 0, 317
44,r0,12, 1082176,"  108340:	e2800c03 	add	r0, r0, #768	; 0x300
",r3,9, 1082176,"  108340:	e2800c03 	add	r0, r0, #768	; 0x300
",r0,23, 1082176,"  108340:	e2800c03 	add	r0, r0, #768	; 0x300
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,r0,1, 1073180,"  10601c:	e2800c03 	add	r0, r0, #768	; 0x300
",r1,1, 1073180,"  10601c:	e2800c03 	add	r0, r0, #768	; 0x300
",r2,21, 1073180,"  10601c:	e2800c03 	add	r0, r0, #768	; 0x300
",SDC, 777, 228, 3850, 4, 2969, 853, 1, 336, 504, 13, 229, 45058, 293, 3, 239, 4687, 11696, 409, 13, 31660, 6691, 11577, 0, 0, 26, 3177, 3173, 3872, 36, 0, 0, 19, 23, 137, 4, 45342, 36161, 39877, 1, 0, 0, 317
46,r0,9, 1073421,"  10610c:	e0211003 	eor	r1, r1, r3
",r0,23, 1073421,"  10610c:	e0211003 	eor	r1, r1, r3
",r3,15, 1073421,"  10610c:	e0211003 	eor	r1, r1, r3
",SDC, 946, 350, 3806, 2, 2918, 841, 1, 339, 503, 13, 221, 45372, 293, 3, 239, 4456, 11969, 409, 15, 31734, 7679, 11619, 0, 0, 26, 3178, 3147, 3853, 38, 0, 0, 19, 24, 137, 2, 46259, 36978, 40705, 1, 0, 0, 316
47,r2,2, 1072326,"  105cc4:	e51b3028 	ldr	r3, [fp, #-40]	; 0xffffffd8
",r3,21, 1072326,"  105cc4:	e51b3028 	ldr	r3, [fp, #-40]	; 0xffffffd8
",r2,31, 1072326,"  105cc4:	e51b3028 	ldr	r3, [fp, #-40]	; 0xffffffd8
",SDC, 923, 352, 3858, 2, 2965, 867, 1, 324, 504, 13, 234, 45387, 293, 3, 234, 4416, 11356, 409, 12, 31698, 7500, 11748, 0, 0, 26, 3180, 3156, 3937, 38, 0, 0, 19, 23, 138, 2, 45645, 36893, 40602, 1, 0, 0, 317
48,r2,23, 1070310,"  1054e4:	e50b3024 	str	r3, [fp, #-36]	; 0xffffffdc
",r1,14, 1070310,"  1054e4:	e50b3024 	str	r3, [fp, #-36]	; 0xffffffdc
",r2,9, 1070310,"  1054e4:	e50b3024 	str	r3, [fp, #-36]	; 0xffffffdc
",benign, 846, 354, 3799, 2, 2926, 848, 1, 340, 505, 13, 223, 45708, 294, 3, 244, 4476, 11544, 418, 15, 32125, 8033, 11594, 0, 0, 26, 3155, 3162, 3842, 39, 0, 0, 19, 23, 127, 2, 45967, 37527, 41229, 1, 0, 0, 317
49,r0,14, 1075600,"  106990:	e51b300c 	ldr	r3, [fp, #-12]
",r2,18, 1075600,"  106990:	e51b300c 	ldr	r3, [fp, #-12]
",r1,19, 1075600,"  106990:	e51b300c 	ldr	r3, [fp, #-12]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,r2,17, 1065960,"  1043e8:	e51b301c 	ldr	r3, [fp, #-28]	; 0xffffffe4
",r3,17, 1065960,"  1043e8:	e51b301c 	ldr	r3, [fp, #-28]	; 0xffffffe4
",r3,10, 1065960,"  1043e8:	e51b301c 	ldr	r3, [fp, #-28]	; 0xffffffe4
",SDC, 551, 221, 3894, 4, 2999, 875, 1, 324, 504, 13, 229, 44596, 293, 3, 233, 3925, 11747, 419, 10, 31125, 6627, 11622, 0, 0, 26, 3180, 3174, 3927, 36, 0, 0, 19, 23, 138, 4, 45193, 36382, 39900, 1, 0, 0, 316
51,r3,13, 1070409,"  105548:	e2800c02 	add	r0, r0, #512	; 0x200
",r3,11, 1070409,"  105548:	e2800c02 	add	r0, r0, #512	; 0x200
",r0,24, 1070409,"  105548:	e2800c02 	add	r0, r0, #512	; 0x200
",SDC, 860, 358, 3867, 2, 2960, 864, 1, 324, 504, 14, 233, 45692, 293, 3, 245, 4161, 11616, 409, 15, 32060, 7402, 11766, 0, 0, 26, 3203, 3162, 3916, 36, 0, 0, 17, 21, 135, 2, 46382, 37266, 40906, 1, 0, 0, 316
52,r0,27, 1074712,"  106618:	e2800c03 	add	r0, r0, #768	; 0x300
",r2,31, 1074712,"  106618:	e2800c03 	add	r0, r0, #768	; 0x300
",r2,18, 1074712,"  106618:	e2800c03 	add	r0, r0, #768	; 0x300
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,r1,18, 1073097,"  105fc8:	e1a00003 	mov	r0, r3
",r3,11, 1073097,"  105fc8:	e1a00003 	mov	r0, r3
",r1,28, 1073097,"  105fc8:	e1a00003 	mov	r0, r3
",SDC, 868, 228, 3857, 3, 2977, 854, 1, 336, 503, 13, 227, 45315, 293, 3, 237, 4469, 11143, 408, 14, 32086, 7433, 11650, 0, 0, 26, 3165, 3165, 3855, 34, 0, 0, 17, 21, 125, 2, 45804, 36657, 40196, 2, 0, 0, 316
54,r3,18, 1067509,"  1049f4:	e3403011 	movt	r3, #17
",r0,24, 1067509,"  1049f4:	e3403011 	movt	r3, #17
",r2,15, 1067509,"  1049f4:	e3403011 	movt	r3, #17
",SDC, 759, 355, 3862, 2, 2963, 868, 1, 324, 503, 12, 232, 45866, 293, 3, 243, 4088, 12052, 416, 14, 32601, 7977, 11741, 0, 0, 26, 3175, 3170, 3926, 36, 0, 0, 19, 23, 137, 2, 46642, 37637, 41197, 1, 0, 0, 316
55,r3,30, 1083021,"  10868c:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r2,25, 1083021,"  10868c:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r3,7, 1083021,"  10868c:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,r2,30, 1072080,"  105bd0:	e2800c02 	add	r0, r0, #512	; 0x200
",r0,0, 1072080,"  105bd0:	e2800c02 	add	r0, r0, #512	; 0x200
",r3,4, 1072080,"  105bd0:	e2800c02 	add	r0, r0, #512	; 0x200
",SDC, 741, 230, 3874, 5, 2998, 877, 1, 324, 503, 13, 239, 44535, 293, 3, 236, 4235, 11296, 503, 12, 30980, 7042, 11645, 0, 0, 26, 3196, 3145, 3914, 32, 0, 0, 19, 23, 317, 8, 44780, 36231, 39791, 2, 0, 0, 316
57,r1,16, 1075469,"  10690c:	e3403011 	movt	r3, #17
",r0,5, 1075469,"  10690c:	e3403011 	movt	r3, #17
",r0,28, 1075469,"  10690c:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,r1,28, 1081568,"  1080e0:	e2800c03 	add	r0, r0, #768	; 0x300
",r3,5, 1081568,"  1080e0:	e2800c03 	add	r0, r0, #768	; 0x300
",r0,29, 1081568,"  1080e0:	e2800c03 	add	r0, r0, #768	; 0x300
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,r1,12, 1072919,"  105f14:	e1a01003 	mov	r1, r3
",r2,23, 1072919,"  105f14:	e1a01003 	mov	r1, r3
",r2,20, 1072919,"  105f14:	e1a01003 	mov	r1, r3
",SDC, 870, 229, 3864, 2, 2979, 854, 1, 336, 504, 13, 229, 46262, 293, 3, 236, 4510, 11674, 409, 13, 32355, 7861, 11684, 0, 0, 26, 3160, 3191, 3871, 37, 0, 0, 19, 23, 127, 2, 46193, 37334, 40930, 1, 0, 0, 316
60,r0,19, 1080313,"  107bf8:	e3403011 	movt	r3, #17
",r2,2, 1080313,"  107bf8:	e3403011 	movt	r3, #17
",r0,20, 1080313,"  107bf8:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,r2,11, 1062850,"  1037c0:	e1a03823 	lsr	r3, r3, #16
",r1,10, 1062850,"  1037c0:	e1a03823 	lsr	r3, r3, #16
",r3,29, 1062850,"  1037c0:	e1a03823 	lsr	r3, r3, #16
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,r2,24, 1076761,"  106e18:	e6ef3073 	uxtb	r3, r3
",r0,1, 1076761,"  106e18:	e6ef3073 	uxtb	r3, r3
",r1,9, 1076761,"  106e18:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,r3,16, 1078004,"  1072f4:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r3,10, 1078004,"  1072f4:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r3,16, 1078004,"  1072f4:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,r3,7, 1071208,"  105868:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r3,24, 1071208,"  105868:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r2,16, 1071208,"  105868:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",SDC, 716, 222, 3875, 5, 2996, 877, 1, 324, 504, 14, 232, 45074, 293, 3, 242, 4295, 11547, 498, 10, 31312, 6639, 11627, 0, 0, 26, 3189, 3168, 3931, 36, 0, 0, 19, 23, 217, 9, 45271, 36555, 40124, 2, 0, 0, 316
65,r0,4, 1080952,"  107e78:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r2,19, 1080952,"  107e78:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r0,11, 1080952,"  107e78:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,r3,27, 1081201,"  107f70:	e0211003 	eor	r1, r1, r3
",r1,26, 1081201,"  107f70:	e0211003 	eor	r1, r1, r3
",r3,11, 1081201,"  107f70:	e0211003 	eor	r1, r1, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,r1,21, 1076832,"  106e60:	e6ef3073 	uxtb	r3, r3
",r0,30, 1076832,"  106e60:	e6ef3073 	uxtb	r3, r3
",r2,9, 1076832,"  106e60:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
